,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
51,Sc 6 EW East Sedro-Woolley,All,1,5873.99,8700.370972569273,5873.99,8700.370972569273,,2826.3809725692736,48.11688430809848,48.11688430809848,48.11688430809848,0.0,7988429.402101633,7988429.402101633,0.9159999999999999,7.969539810873454,8.694043430043767,8.914549941888348
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,6036.629999999999,6869.458575030536,2012.2099999999998,2289.8195250101785,0.5701760727777694,277.6095250101787,13.79625014338358,23.7195271376585,15.95148029342773,0.7575601820843422,683407.7734472706,227802.5911490902,0.44300000000000006,1.0031268846895545,1.4951266942446522,1.51873266163591
54,Sc 9 NS Mount Vernon,All,4,11844.945,8727.27755458014,2961.23625,2181.819388645035,-0.7361191653603156,-779.416861354965,-26.32065784534973,51.49099307827204,33.81195083852448,0.9802961100847595,9299693.63241652,2324923.40810413,0.71,1.489236231352374,3.574166955245698,3.7946506532067557
55,Sc 10 EW Mount Vernon,All,4,15645.390000000003,19224.937540672225,3911.3475000000008,4806.234385168056,0.5209106720194685,894.8868851680554,22.879247757149045,33.086549963968956,28.548920010218364,0.9029255987579154,6699089.256650054,1674772.3141625135,0.602,3.0013005691305144,7.100422000939986,8.786823065984356
56,Sc 11 EW West Sedro-Woolley,All,1,9463.229533,9556.750798119581,9463.229533,9556.750798119581,,93.52126511958159,0.9882595026724856,0.9882595026724856,0.9882595026724856,0.0,8746.227029567068,8746.227029567068,0.131,1.2519343545536652,1.502321225464398,1.5804388743013478
57,Sc 12 EW Fidalgo Bay,All,2,21810.5241,25140.699209133018,10905.26205,12570.349604566509,0.1013837515079881,1665.0875545665094,15.268661559274586,23.582696958582805,55.47257130474475,1.0,13227846.549770368,6613923.274885184,1.011,11.240062529538799,12.27558005117547,12.881145079412375
58,Sc 13 Sedro-Woolley Cordon,All,7,29810.960285,30910.833626400137,4258.708612142857,4415.83337520002,0.06227303015855959,157.12476305716245,3.689493162531772,43.50432780912023,52.87349075093159,0.9303567698241202,24028066.062244713,3432580.866034959,4.593999999999999,16.683992195003267,21.529953062394714,25.038377920945027
59,Sc 14 NS Bow Hill Rd,All,4,4356.51614,2969.594707865545,1089.129035,742.3986769663862,-0.553797136039432,-346.7303580336137,-31.835562811307632,61.78872071230658,54.35076302194069,0.717130477808768,1811494.7116125582,452873.67790313956,5.4350000000000005,3.3507040170691527,4.118774732709023,4.142169543811383
60,Sc 15 Anacortes,All,7,21923.9292,21962.31897147806,3131.9898857142857,3137.47413878258,0.0031114731983629693,5.4842530682944926,0.17510443099798664,42.4587088142005,38.01616026532178,0.9057748526377166,12378622.1838329,1768374.5976904144,1.7119999999999997,3.5548916142077616,6.193191658950514,6.5524582411766366
61,Sc 16 Outer Mount Vernon,All,5,8176.767169999999,6224.627539231734,1635.3534339999999,1244.9255078463468,-0.5049590697541188,-390.42792615365306,-23.874223029494253,54.149438367954225,38.37852886513249,0.7742860196026435,3920858.523121774,784171.7046243548,4.405,4.720330261597776,6.442785001132018,6.52081793099286
