,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
44,Arterials,FSUTMS Pct Error,155,944353.589717,1020374.4402613529,6092.603804625806,6583.060904911954,0.8238126224021284,490.4571002861476,8.050040935105091,41.95042509995403,43.80195070301833,0.8901987058852291,1012535607.8343737,6532487.792479831,28.901,185.26374202296932,323.5214511716859,370.0830757401676
45,Collectors,FSUTMS Pct Error,169,472308.76789,550484.2536189553,2794.726437218935,3257.303275851806,1.3070769795395016,462.57683863287093,16.55177524613774,66.3879435698478,54.722697575758005,0.8922450587846448,581759847.5756859,3442365.961986307,67.232194760986,176.39871915594819,283.8393349144042,312.550892282273
46,Internal Counts,All,372,1627737.8559360001,1867098.036106763,4375.63939767742,5032.609261743296,1.6727697696311825,656.9698640658762,15.014259731151393,52.71265562098438,55.830241402209104,0.9260163238983791,1973725490.2437809,5320014.798500757,107.76119476098602,491.50806756202223,758.2658972727444,845.1496512591904
47,External Counts,All,13,141480.3008,141205.32047855775,10883.100061538462,10861.947729119827,-0.004740205791627568,-21.152332418634614,-0.19435944077541145,4.060389662350361,5.864181474389177,0.9992736881578175,2538540.072903023,195272.31330023255,5.311,64.92434213837753,61.768098779715785,64.62164715262342
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,9278.71,15615.119375870152,9278.71,15615.119375870152,,6336.409375870153,68.28976631309907,68.28976631309907,68.28976631309905,0.0,40150083.77861518,40150083.77861518,0.9159999999999999,14.303449348297057,15.603762925414973,16.09940636061111
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,10042.14,12229.031575385496,3347.3799999999997,4076.343858461832,0.7227232687826196,728.9638584618324,21.77714685699958,30.62522544578861,19.713734147371724,0.8980768890833397,3152752.4909580112,1050917.4969860038,0.44300000000000006,1.7816678322326516,2.633435192227064,2.681604655108434
54,Sc 9 NS Mount Vernon,All,4,18535.83,16639.967478767954,4633.9575,4159.9918696919885,-0.27852863519666266,-473.9656303080119,-10.228096185776668,35.42687842440134,27.492662744005735,0.9304367100736194,10780275.4544487,2695068.863612175,0.71,2.816659068325313,6.759981763980751,7.3348629183814475
55,Sc 10 EW Mount Vernon,All,4,24949.11,37180.526836941724,6237.2775,9295.131709235431,1.4615680897804524,3057.854209235431,49.025463581433264,55.94469147119833,83.0273579038442,0.9209122929872177,48704365.56737828,12176091.39184457,0.602,5.756793622485541,13.307150352267914,16.64209704335625
56,Sc 11 EW West Sedro-Woolley,All,1,14195.42427,18897.122561302094,14195.42427,18897.122561302094,,4701.698291302095,33.12122414853399,33.12122414853399,33.12122414853399,0.0,22105966.822433036,22105966.822433036,0.131,2.4755230555305743,2.9706276666366893,3.1975065884272875
57,Sc 12 EW Fidalgo Bay,All,2,33080.7894,42824.01332507935,16540.3947,21412.006662539676,0.18326366984452852,4871.611962539675,29.45281567277034,42.88255952197935,43.81745786939744,1.0000000000000002,100619726.26536871,50309863.13268436,1.011,19.167517410382597,21.068938915904706,22.264564029288792
58,Sc 13 Sedro-Woolley Cordon,All,7,46438.666482,57319.701612267505,6634.095211714286,8188.528801752501,0.3712372872506917,1554.4335900382148,23.43098102200045,50.65916385284217,53.30397262154617,0.964712409838118,79063761.99684665,11294823.142406663,4.593999999999999,31.149170020143767,40.5902247761715,49.692628533141594
59,Sc 14 NS Bow Hill Rd,All,4,6824.2905599999995,5624.972894802211,1706.0726399999999,1406.2432237005528,-0.2824275665202798,-299.8294162994471,-17.574246797571707,56.050370333259806,55.08816492999532,0.7705697444514662,3657733.001891965,914433.2504729913,5.4350000000000005,6.334877736461148,7.764587354448558,7.814663074670153
60,Sc 15 Anacortes,All,7,34088.1045,41221.939664698184,4869.729214285714,5888.848523528312,0.36010074119949387,1019.1193092425983,20.927638158050673,38.646249950950946,38.78957781019707,0.9497720702212472,24792617.601545285,3541802.5145064695,1.7119999999999997,6.958326285897234,12.146630013589217,12.998853087751838
61,Sc 16 Outer Mount Vernon,All,5,12806.21723,11443.199048663582,2561.243446,2288.6398097327165,-0.21418388671875863,-272.6036362672835,-10.643409813035145,41.24370389886818,45.03544304919732,0.8595897114704397,5579394.179586945,1115878.835917389,4.405,8.593905272513187,11.797754720384315,11.971272068258605
